symbol,entry_date,exit_date,entry_price,exit_price,qty,reason,pnl,ret_pct,holding_days
BSE,2021-06-09,2021-06-24,101.5,98.0,1632,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5712.0,-3.4482758620689613,15
ADANIENT,2021-06-22,2021-07-01,1494.6,1444.8,106,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5278.799999999996,-3.3319951826575656,9
APLAPOLLO,2021-06-17,2021-07-09,782.2,771.85,205,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2121.7500000000045,-1.323190999744317,22
KPITTECH,2021-03-24,2021-07-13,171.95,246.95,707,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,53025.0,43.6173306193661,111
SUZLON,2021-07-01,2021-07-14,7.7,7.244112793237431,21913,stop,-9989.856361788185,-5.920613074838565,13
KEI,2021-06-18,2021-07-16,702.1,710.95,225,dropped out of top 20 rank (now #24 of 81),1991.250000000005,1.2605042016806678,28
LAURUSLABS,2021-06-24,2021-07-22,625.8,653.6,252,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,7005.600000000017,4.442313838286993,28
TATAELXSI,2021-07-13,2021-07-27,4307.65,4175.75,38,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5012.199999999986,-3.0619943588731546,14
MOTILALOFS,2021-07-22,2021-07-30,269.95,241.82358423492022,639,stop,-17972.779673885972,-10.41912049086119,8
COFORGE,2021-06-09,2021-08-04,769.5,940.0373492923135,215,stop,36665.5300978474,22.162098673465035,56
NATIONALUM,2021-07-09,2021-08-09,83.57,83.17420124376115,1986,stop,-786.0563298903496,-0.4736134453019569,31
BSE,2021-07-30,2021-08-10,139.0,123.8666681088108,1338,stop,-20248.39807041115,-10.88728913035194,11
PRESTIGE,2021-08-04,2021-08-11,368.2,339.84086198105996,497,stop,-14094.491595413194,-7.702101580374809,7
VEDL,2021-08-11,2021-08-17,146.05,135.30272194518668,1202,stop,-12918.228221885629,-7.358629274093353,6
TATASTEEL,2021-07-16,2021-08-20,121.42,131.36693810821885,1400,stop,13925.713351506383,8.192174360252725,35
INOXWIND,2021-08-09,2021-08-20,33.02,29.28,5490,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-20532.60000000001,-11.326468806783774,11
JSWENERGY,2021-03-25,2021-08-23,83.65,225.1,1420,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,200858.99999999997,169.09742976688582,151
KPITTECH,2021-08-10,2021-08-24,303.2,308.8275440615503,585,stop,3292.113276006948,1.8560501522263628,14
KPITTECH,2021-08-24,2021-09-16,315.1,325.2,557,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,5625.699999999981,3.205331640748965,23
OFSS,2021-07-14,2021-09-20,3684.0,4196.5,45,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,23062.5,13.911509229098806,68
ADANIENSOL,2021-09-20,2021-09-21,1729.35,1642.9,111,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-9595.949999999979,-4.998988059097343,1
APOLLOHOSP,2021-08-20,2021-09-24,4746.5,4731.8,37,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-543.8999999999933,-0.3097018855999112,35
HAL,2021-09-21,2021-09-24,679.6,670.7,283,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2518.6999999999935,-1.3095938787522021,3
WIPRO,2021-08-23,2021-09-27,300.5,312.55,586,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,7061.300000000007,4.009983361064906,35
COFORGE,2021-08-20,2021-09-28,981.5,1035.6279281148863,180,stop,9743.027060679542,5.514816924593613,39
PERSISTENT,2021-05-24,2021-09-28,1214.6,1755.7,130,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,70343.00000000001,44.54964597398321,127
MPHASIS,2021-06-17,2021-10-01,1894.9,2836.9,84,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,79128.0,49.71238587788274,106
PRESTIGE,2021-09-24,2021-10-14,459.1,453.55,429,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2380.950000000005,-1.2088869527336121,20
SRF,2021-08-23,2021-10-18,1794.2,2333.3,98,dropped out of top 20 rank (now #25 of 95),52831.80000000001,30.0468175231301,56
OIL,2021-09-28,2021-10-18,155.5,157.05,1229,dropped out of top 20 rank (now #21 of 95),1904.950000000014,0.9967845659164087,20
GODREJPROP,2021-10-14,2021-10-20,2502.75,2277.75101350859,80,stop,-17999.918919312804,-8.990070382235938,6
OBEROIRLTY,2021-09-24,2021-10-20,932.0,882.2,211,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-10507.79999999999,-5.343347639484975,26
TATAELXSI,2021-08-17,2021-10-21,4715.25,5911.1,39,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,46638.150000000016,25.361327607231864,65
DLF,2021-09-27,2021-10-21,420.0,407.1,465,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5998.499999999989,-3.0714285714285694,24
PERSISTENT,2021-10-18,2021-10-22,2064.25,1912.0879787627155,97,stop,-14759.716060016599,-7.371298110077973,4
GMRAIRPORT,2021-10-18,2021-10-25,43.0,38.94022691829002,4679,stop,-18995.678249320983,-9.441332748162734,7
INDUSTOWER,2021-10-01,2021-10-25,304.15,278.1,639,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-16645.94999999997,-8.56485286865032,24
MPHASIS,2021-10-21,2021-10-25,3190.5,3006.4,59,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-10861.899999999994,-5.770255445854877,4
JSWENERGY,2021-09-16,2021-10-27,311.35,366.55,617,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,34058.399999999994,17.72924361650874,41
INDHOTEL,2021-09-28,2021-10-28,181.65,191.77994989474877,1052,stop,10656.707289275697,5.576630825625517,30
ONGC,2021-10-25,2021-10-28,145.85,135.55,1286,stop,-13245.799999999977,-7.062050051422686,3
GODREJPROP,2021-10-20,2021-10-28,2309.7,2270.45,84,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3297.0,-1.6993548945750558,8
GMRAIRPORT,2021-10-25,2021-10-28,40.8,39.75,4599,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4828.949999999987,-2.5735294117646967,3
OBEROIRLTY,2021-10-25,2021-10-28,908.0,891.75,206,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3347.5,-1.7896475770925124,3
INDIANB,2021-10-21,2021-10-29,166.3,155.77172356438453,1148,stop,-12086.461348086572,-6.33089382779043,8
BANKBARODA,2021-10-27,2021-10-29,88.95,81.63437804367906,2123,stop,-15531.065413269354,-8.224420411827927,2
MPHASIS,2021-10-28,2021-10-29,3070.6,3037.1,58,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1943.0,-1.0909919885364383,1
GODFRYPHLP,2021-10-28,2021-11-01,457.0,423.0,396,dropped out of top 20 rank (now #25 of 44),-13464.0,-7.4398249452954035,4
LTM,2021-10-28,2021-11-09,6689.35,6839.65,27,dropped out of top 20 rank (now #21 of 68),4058.0999999999804,2.2468550756052474,12
INDIANB,2021-10-29,2021-11-12,164.3,161.3,1082,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3246.0,-1.8259281801582428,14
GMRAIRPORT,2021-11-01,2021-11-15,42.25,40.5,4235,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7411.25,-4.142011834319526,14
BANKBARODA,2021-10-29,2021-11-16,84.2,83.5,2111,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1477.700000000006,-0.8313539192399078,18
PRESTIGE,2021-11-09,2021-11-17,514.85,468.4813071685027,363,stop,-16831.83549783352,-9.006252856462527,8
ADANIENSOL,2021-10-22,2021-11-17,1809.0,1857.5,104,dropped out of top 20 rank (now #25 of 65),5044.0,2.6810392482034207,26
OBEROIRLTY,2021-11-17,2021-11-18,957.35,921.5,190,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-6811.500000000005,-3.744711965320935,1
TATAELXSI,2021-11-12,2021-11-22,6552.75,6130.137057669176,28,stop,-11833.16238526307,-6.449398227169112,10
INDIGO,2021-11-16,2021-11-22,2364.4,2192.483314270936,77,stop,-13237.58480113795,-7.271049134201668,6
TMPV,2021-10-20,2021-11-22,335.25,334.7,579,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-318.4500000000066,-0.16405667412379143,33
PGEL,2021-10-28,2021-11-22,49.3,49.4,3671,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,367.1000000000052,0.20283975659229903,25
PHOENIXLTD,2021-10-29,2021-11-22,482.0,503.0,368,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,7728.0,4.356846473029052,24
INDHOTEL,2021-11-15,2021-11-22,216.25,201.95,851,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-12169.30000000001,-6.612716763005788,7
MAZDOCK,2021-11-18,2021-11-22,144.7,136.2,1227,closed below 200 EMA,-10429.5,-5.874222529371109,4
TECHM,2021-11-22,2021-11-24,1448.5,1445.4,117,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-362.69999999998936,-0.21401449775629855,2
COFORGE,2021-11-22,2021-11-24,1085.5,1075.5,157,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1570.0,-0.9212344541685846,2
PERSISTENT,2021-10-28,2021-11-25,1994.25,2032.15,90,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,3411.000000000008,1.900463833521382,28
BLUESTARCO,2021-11-22,2021-11-25,522.3,492.7,327,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-9679.199999999988,-5.66724104920543,3
INDHOTEL,2021-11-24,2021-11-25,206.15,205.55,839,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-503.3999999999952,-0.2910502061605591,1
TIINDIA,2021-11-22,2021-11-26,1719.35,1568.1324051195572,99,stop,-14970.541893163825,-8.795044341201185,4
IEX,2021-11-17,2021-11-26,272.2,250.95,669,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-14216.25,-7.806759735488611,9
TVSMOTOR,2021-11-22,2021-11-26,709.85,676.8,240,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7932.000000000016,-4.6559132211030585,4
PHOENIXLTD,2021-11-24,2021-11-26,517.7,484.2,334,closed below 200 EMA,-11189.000000000018,-6.4709291095229045,2
PGEL,2021-11-25,2021-11-29,59.25,52.19022805141276,2909,stop,-20536.87659844028,-11.91522691744682,4
KEI,2021-11-22,2021-11-29,1032.6,1000.35,165,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5321.249999999981,-3.123184195235318,7
ADANIGREEN,2021-11-25,2021-11-30,1405.05,1302.7252601426108,122,stop,-12483.618262601483,-7.282640465278045,5
ADANIENSOL,2021-11-26,2021-11-30,1993.85,1800.4066656589641,83,stop,-16055.79675030597,-9.70200036818396,4
BHARTIARTL,2021-11-26,2021-11-30,738.75,728.25,224,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2352.0,-1.4213197969543123,4
CIPLA,2021-11-30,2021-12-02,971.3,918.8912422288835,166,stop,-8699.853790005336,-5.395733323495988,2
VEDL,2021-11-25,2021-12-03,166.9,152.25,1032,dropped out of top 20 rank (now #27 of 30),-15118.800000000007,-8.777711204313965,8
APLAPOLLO,2021-11-30,2021-12-03,924.0,925.35,175,dropped out of top 20 rank (now #21 of 30),236.25000000000398,0.14610389610389962,3
TORNTPHARM,2021-11-29,2021-12-06,1518.65,1468.45,106,closed below 200 EMA,-5321.200000000004,-3.30556744477003,7
APOLLOHOSP,2021-11-26,2021-12-09,5687.6,5215.024152646725,29,stop,-13704.699573244978,-8.308879797335877,13
KEI,2021-12-03,2021-12-13,1179.7,1088.7,138,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-12558.0,-7.713825548868359,10
BAJAJHLDNG,2021-11-30,2021-12-14,5037.8,5487.9,32,dropped out of top 20 rank (now #21 of 50),14403.199999999983,8.93445551629679,14
INOXWIND,2021-12-06,2021-12-15,34.01,31.59,4735,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-11458.699999999992,-7.1155542487503665,9
PRESTIGE,2021-12-13,2021-12-15,460.6,450.1,359,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3769.5,-2.2796352583586588,2
PHOENIXLTD,2021-12-15,2021-12-16,513.9,506.3,323,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2454.799999999989,-1.4788869429850138,1
INDHOTEL,2021-12-15,2021-12-16,199.75,195.05,831,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3905.6999999999907,-2.35294117647058,1
BSE,2021-11-29,2021-12-17,170.0,216.244085734321,947,stop,43793.14919040199,27.202403373130004,18
GMRAIRPORT,2021-12-09,2021-12-17,43.85,41.45,3742,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-8980.799999999994,-5.473204104903074,8
DLF,2021-12-16,2021-12-17,405.15,390.2,406,closed below 200 EMA,-6069.699999999995,-3.689991361224232,1
MPHASIS,2021-12-17,2021-12-20,3063.2,2834.274671099007,52,stop,-11904.117102851636,-7.473404573680886,3
KPITTECH,2021-11-22,2021-12-20,431.1,456.75,396,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,10157.39999999999,5.949895615866385,28
TECHM,2021-12-14,2021-12-20,1545.5,1502.8,109,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4654.300000000005,-2.76285991588483,6
KEI,2021-12-16,2021-12-20,1119.3,1064.95,146,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7935.099999999987,-4.855713392298755,4
BSE,2021-12-17,2021-12-20,217.5,212.5,739,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3695.0,-2.298850574712641,3
BLUESTARCO,2021-12-20,2021-12-21,503.4,489.4,309,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4326.0,-2.7810885975367516,1
POWERGRID,2021-11-26,2021-12-22,147.95,147.6,1120,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-391.99999999999363,-0.2365664075701157,26
TORNTPHARM,2021-12-20,2021-12-24,1533.9,1523.1,101,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1090.8000000000184,-0.7040876197926926,4
PIDILITIND,2021-12-21,2021-12-24,1205.0,1205.1,129,dropped out of top 20 rank (now #22 of 26),12.899999999988268,0.00829875518670864,3
APLAPOLLO,2021-12-20,2021-12-27,1017.15,991.2,153,dropped out of top 20 rank (now #23 of 32),-3970.3499999999894,-2.5512461288895394,7
SIEMENS,2021-12-20,2021-12-30,1794.2,1793.75,86,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-38.70000000000391,-0.025080815962552627,10
PERSISTENT,2021-12-03,2022-01-06,2168.1,2267.1,75,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,7425.0,4.566210045662111,34
INFY,2021-12-17,2022-01-06,1782.3,1779.3,90,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-270.0,-0.16832183134152245,20
TECHM,2021-12-24,2022-01-06,1623.2,1592.8,97,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2948.800000000009,-1.8728437654016772,13
TATAELXSI,2022-01-06,2022-01-07,5873.55,5799.55,28,closed below 200 EMA,-2072.0,-1.2598854185288277,1
COFORGE,2021-12-30,2022-01-10,1172.0,1115.7168973923717,141,stop,-7935.917467675587,-4.802312509183304,11
LTM,2021-12-24,2022-01-10,7166.55,7103.55,22,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1386.0,-0.8790840781129017,17
GMRAIRPORT,2021-12-27,2022-01-11,46.15,44.85,3503,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4553.89999999999,-2.8169014084507005,15
WIPRO,2021-12-20,2022-01-12,318.3,330.4,489,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,5916.899999999983,3.8014451775054914,23
HCLTECH,2022-01-07,2022-01-17,1290.55,1262.6224842035824,129,stop,-3602.6495377378624,-2.1640010690339384,10
TECHM,2022-01-11,2022-01-18,1636.0,1562.9,103,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7529.29999999999,-4.468215158924204,7
TCS,2022-01-06,2022-01-20,3807.45,3826.55,43,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,821.3000000000156,0.5016480846760984,14
TITAN,2022-01-10,2022-01-21,2657.5,2524.2353680704514,63,stop,-8395.671811561562,-5.014661596596371,11
NBCC,2022-01-10,2022-01-21,33.87,32.131225003673265,4985,stop,-8667.793356688762,-5.133672855998617,11
PGEL,2021-12-02,2022-01-21,64.55,75.35,2565,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,27701.999999999993,16.731216111541446,50
KPITTECH,2021-12-22,2022-01-24,501.7,629.1021241577938,315,stop,40131.66910970506,25.394084942753416,33
PRESTIGE,2022-01-17,2022-01-24,512.45,469.49181179182403,335,stop,-14390.993049738963,-8.382903348263437,7
HAL,2022-01-20,2022-01-24,715.55,675.6888541350477,238,stop,-9486.952715858642,-5.570700281594898,4
KEI,2022-01-21,2022-01-24,1165.8,1108.95,142,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-8072.699999999987,-4.876479670612444,3
SUZLON,2022-01-06,2022-01-25,9.3,9.8,17753,stop,8876.5,5.376344086021501,19
ADANIGREEN,2022-01-12,2022-01-25,1647.55,1766.0969622391997,102,stop,12091.790148398373,7.195348380273714,13
PIDILITIND,2022-01-24,2022-01-25,1320.2,1294.9,120,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3035.9999999999945,-1.9163763066202044,1
POWERGRID,2022-01-21,2022-02-04,157.75,153.7,1051,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4256.550000000012,-2.5673534072900184,14
SUZLON,2022-01-25,2022-02-07,10.1,10.2,15726,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,1572.5999999999945,0.990099009900991,13
HAL,2022-01-24,2022-02-08,680.45,689.0,233,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,1992.1499999999894,1.2565214196487595,15
ADANIENSOL,2022-01-24,2022-02-08,2035.9,1968.3,78,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5272.80000000001,-3.3203988408075147,15
ONGC,2022-01-24,2022-02-09,149.8,148.2,1060,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1696.000000000024,-1.0680907877169687,16
BDL,2022-01-21,2022-02-11,229.55,226.1,722,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2490.9000000000124,-1.5029405358309766,21
INDHOTEL,2022-02-07,2022-02-11,211.8,206.6,767,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3988.4000000000133,-2.455146364494809,4
TATAELXSI,2022-01-18,2022-02-14,6376.3,6911.35,26,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,13911.300000000005,8.391230023681452,27
MARUTI,2022-01-25,2022-02-14,8602.6,8366.4,18,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4251.600000000013,-2.7456815381396438,20
ADANIENSOL,2022-02-11,2022-02-14,2016.05,1915.25,79,closed below 200 EMA,-7963.199999999996,-4.999875995139003,3
ADANIGREEN,2022-01-25,2022-02-15,1929.0,1792.8244345417575,82,stop,-11166.39636757589,-7.059386493428854,21
BANKBARODA,2022-02-04,2022-02-15,92.65,90.97337127661508,1740,stop,-2917.3339786897654,-1.809637046287016,11
NATIONALUM,2022-02-09,2022-02-15,122.09,112.82511691443466,1333,stop,-12350.089153058603,-7.588568339393353,6
ONGC,2022-02-11,2022-02-15,151.95,142.84724655233154,1054,stop,-9594.302133842544,-5.9906241840529395,4
OIL,2022-02-14,2022-02-15,150.5,149.8,1016,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-711.1999999999884,-0.46511627906975495,1
BDL,2022-02-15,2022-02-16,233.2,230.65,655,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1670.2499999999889,-1.0934819897084003,1
BANKBARODA,2022-02-15,2022-02-18,96.0,91.55,1592,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7084.400000000004,-4.63541666666667,3
NATIONALUM,2022-02-15,2022-02-18,119.79,112.74,1275,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-8988.750000000015,-5.885299273729039,3
INDIGO,2022-02-08,2022-02-21,2182.6,2086.55,73,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7011.64999999998,-4.400714743883427,13
HINDALCO,2022-02-15,2022-02-21,533.85,512.0,286,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-6249.100000000007,-4.092909993443861,6
BDL,2022-02-18,2022-02-21,236.35,229.85,644,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4186.0,-2.750158662999791,3
ADANIPOWER,2022-02-18,2022-02-21,26.3,24.05,5788,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-13023.0,-8.55513307984791,3
BSE,2022-02-08,2022-02-22,231.0,229.5,696,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1044.0,-0.649350649350644,14
JSWENERGY,2022-02-21,2022-02-22,339.35,327.65,437,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5112.90000000002,-3.4477677913658633,1
TVSMOTOR,2022-02-21,2022-02-23,658.4,651.45,225,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1563.7499999999845,-1.0555893074118972,2
BLUESTARCO,2022-02-14,2022-02-24,501.9,507.8,304,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,1793.6000000000104,1.1755329746961696,10
CHOLAFIN,2022-02-14,2022-02-24,660.0,647.85,231,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2806.6499999999946,-1.840909090909082,10
ADANIGREEN,2022-02-15,2022-02-24,1889.5,1849.75,80,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3180.0,-2.103731145805765,9
MARUTI,2022-02-16,2022-02-24,8582.95,8210.15,17,closed below 200 EMA,-6337.600000000019,-4.343494952201765,8
SIEMENS,2022-02-21,2022-02-24,1840.2,1741.25,80,closed below 200 EMA,-7916.000000000004,-5.377132920334748,3
EICHERMOT,2022-02-21,2022-02-24,2699.0,2617.15,55,closed below 200 EMA,-4501.7499999999945,-3.0326046683956998,3
VOLTAS,2022-02-22,2022-02-24,1239.15,1196.9,119,closed below 200 EMA,-5027.75,-3.40959528709196,2
CUMMINSIND,2022-02-22,2022-02-24,950.25,927.7,155,closed below 200 EMA,-3495.2499999999927,-2.373059721126014,2
VOLTAS,2022-02-28,2022-03-03,1263.15,1197.15,112,closed below 200 EMA,-7392.0,-5.225032656454099,3
CUMMINSIND,2022-02-28,2022-03-03,957.25,951.0,148,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-925.0,-0.6529119874640887,3
BLUESTARCO,2022-02-28,2022-03-04,535.05,513.95,265,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5591.499999999976,-3.9435566769460584,4
CHOLAFIN,2022-02-28,2022-03-04,690.95,658.5,205,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-6652.250000000009,-4.696432448078736,4
NATIONALUM,2022-03-03,2022-03-10,126.3,115.46320237775431,1133,stop,-12278.09170600436,-8.580203976441558,7
NATIONALUM,2022-03-10,2022-03-14,119.65,115.29,1178,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5136.079999999999,-3.6439615545340587,4
HINDALCO,2022-02-28,2022-03-15,573.75,559.75,247,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3458.0,-2.440087145969494,15
TATASTEEL,2022-03-14,2022-03-15,123.23,117.02,1143,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7098.030000000009,-5.039357299358926,1
ONGC,2022-03-14,2022-03-15,155.25,148.0,907,closed below 200 EMA,-6575.75,-4.669887278582929,1
POWERGRID,2022-03-04,2022-03-21,157.75,150.1,893,closed below 200 EMA,-6831.450000000005,-4.849445324881141,17
CIPLA,2022-03-14,2022-03-23,1048.65,1014.45,134,dropped out of top 20 rank (now #21 of 51),-4582.800000000007,-3.261336003432991,9
BSE,2022-03-16,2022-03-28,329.5,292.5579635179534,425,stop,-15700.365504869806,-11.211543697130988,12
HINDALCO,2022-03-21,2022-03-31,589.95,572.5605906471086,237,stop,-4121.290016635273,-2.947607314669287,10
TATAELXSI,2022-03-14,2022-04-18,7169.65,7934.491467371794,19,stop,14531.987880064093,10.66776575386239,35
BANKBARODA,2022-03-16,2022-04-18,93.75,99.55,1494,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,8665.199999999995,6.186666666666674,33
JSWSTEEL,2022-04-18,2022-04-22,767.85,723.4,216,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-9601.20000000001,-5.788891059451718,4
VEDL,2022-03-23,2022-04-25,186.7,181.4883794448132,759,stop,-3955.6200013867688,-2.791441111508719,33
JINDALSTEL,2022-03-04,2022-04-25,435.75,526.2,323,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,29215.350000000013,20.75731497418245,52
MAZDOCK,2022-04-18,2022-04-29,165.65,150.39563603843553,1003,stop,-15300.127053449172,-9.208792008188638,11
HAL,2022-03-16,2022-04-29,731.1,797.55,191,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,12691.949999999986,9.08904390644234,44
BDL,2022-03-14,2022-05-02,250.95,357.7938926765821,561,stop,59939.42379156258,42.575769147870936,49
BEL,2022-04-25,2022-05-02,81.95,79.4,1977,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5041.349999999994,-3.1116534472239166,7
MAZDOCK,2022-04-29,2022-05-02,150.1,146.7,1081,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3675.400000000006,-2.2651565622918146,3
ADANIPORTS,2022-04-25,2022-05-04,859.55,821.8033332559509,188,stop,-7096.37334788123,-4.391445145023454,9
ADANIENT,2022-03-31,2022-05-04,1953.3,2185.0,74,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,17145.800000000003,11.86197716684585,34
APLAPOLLO,2022-05-02,2022-05-04,1029.0,977.75,156,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7995.0,-4.980563654033043,2
ADANIPOWER,2022-03-28,2022-05-05,30.45,51.151169504948186,4751,stop,98351.25631800883,67.98413630524855,38
ADANIGREEN,2022-04-22,2022-05-10,2882.8,2535.135819436181,56,stop,-19469.194111573874,-12.059947986812103,18
ADANIENSOL,2022-02-28,2022-05-10,2134.4,2482.55,66,closed below 200 EMA,22977.900000000005,16.31137556221889,71
TIINDIA,2022-05-10,2022-05-11,1804.0,1678.4833892316517,84,stop,-10543.395304541256,-6.957683523744363,1
NTPC,2022-05-02,2022-05-11,157.5,152.55,1021,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5053.949999999988,-3.142857142857136,9
ADANIPOWER,2022-05-10,2022-05-11,53.5,51.05,2861,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7009.450000000008,-4.579439252336459,1
POWERGRID,2022-05-02,2022-05-18,170.1,167.35,946,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2601.5,-1.6166960611405101,16
VBL,2022-05-02,2022-05-19,147.3,141.5,1092,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-6333.600000000012,-3.9375424304141315,17
POLYCAB,2022-05-18,2022-05-23,2560.9,2543.2,59,dropped out of top 20 rank (now #22 of 23),-1044.300000000016,-0.6911632629153952,5
